Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId	SourceDisplayName
Vocês aceitam devolução por desistência?	Sim, aceitamos devolução por desistência dentro do prazo de arrependimento estabelecido pela legislação vigente.	Editorial		[]	False	[]	4496	
Vocês atendem em quais regiões?	Atendemos clientes em todo o território nacional, com serviços de entrega e assistência em diversas regiões. Consulte nosso site para verificar a disponibilidade na sua área.	Editorial		[]	False	[]	4497	
Qual é a média de preço dos carros?	A média de preço dos nossos carros varia conforme o modelo, ano e estado de conservação. Temos opções que se adequam a diferentes orçamentos. Consulte nosso catálogo para mais informações.	Editorial		[]	False	[]	4498	
Vocês oferecem atendimento online?	Sim, oferecemos atendimento online através do nosso site, chat ao vivo e redes sociais para responder a todas as suas dúvidas e auxiliá-lo na compra.	Editorial		[]	False	[]	4499	
Posso comprar o carro pela internet?	Sim, você pode iniciar o processo de compra do carro pela internet, escolhendo o modelo, realizando simulações de financiamento e agendando a entrega ou retirada do veículo.	Editorial		[]	False	[]	4500	
Vocês fazem entregas em outras cidades?	Sim, realizamos entregas para diversas cidades e regiões. Consulte-nos para verificar a disponibilidade e as condições de entrega na sua localidade.	Editorial		[]	False	[]	4501	
Qual é o tempo médio para entrega?	O tempo médio para entrega varia conforme a disponibilidade do veículo e a localização do cliente. Geralmente, a entrega ocorre entre 7 a 30 dias após a confirmação da compra.	Editorial		[]	False	[]	4502	
Posso reservar um carro?	Sim, você pode reservar um carro de seu interesse mediante o pagamento de uma taxa de reserva. Entre em contato para mais detalhes.	Editorial		[]	False	[]	4503	
Vocês cobram taxa de reserva?	Sim, cobramos uma taxa de reserva para garantir a disponibilidade do veículo escolhido até a finalização da compra.	Editorial		[]	False	[]	4504	
Existe algum desconto por indicação?	Sim, oferecemos programas de indicação que proporcionam descontos e benefícios exclusivos para clientes que indicam novos compradores.	Editorial		[]	False	[]	4505	
Vocês oferecem programa de fidelidade?	Sim, possuímos um programa de fidelidade que oferece vantagens exclusivas, como descontos em serviços de manutenção e acessórios. Consulte-nos para saber como participar.	Editorial		[]	False	[]	4506	
Como posso contatar a loja?	Você pode nos contatar através do telefone (xx) xxxx-xxxx, e-mail contato@lojadecarros.com.br ou através do nosso site oficial.	Editorial		[]	False	[]	4507	
Vocês têm estacionamento gratuito?	Sim, oferecemos estacionamento gratuito para todos os clientes que visitam nossa loja.	Editorial		[]	False	[]	4508	
Posso visitar a loja sem compromisso?	Claro! Você pode visitar nossa loja a qualquer momento sem compromisso para conhecer nossos veículos e conversar com nossa equipe.	Editorial		[]	False	[]	4509	
Vocês fazem feirões de automóveis?	Sim, realizamos feirões de automóveis periodicamente, oferecendo condições especiais e promoções exclusivas. Fique atento às nossas comunicações para não perder.	Editorial		[]	False	[]	4510	
Vocês participam de feiras e eventos?	Sim, participamos de diversas feiras e eventos automotivos para apresentar nossos modelos e interagir com clientes e parceiros.	Editorial		[]	False	[]	4511	
O carro é entregue limpo e higienizado?	Sim, todos os veículos são entregues limpos e higienizados, garantindo uma primeira experiência agradável para o cliente.	Editorial		[]	False	[]	4512	
Vocês trabalham com alguma marca específica?	Trabalhamos com diversas marcas renomadas no mercado automotivo, oferecendo uma variedade de opções para atender a todos os gostos e necessidades.	Editorial		[]	False	[]	4513	
O preço é negociável?	Sim, nossos preços são negociáveis dentro das condições estabelecidas. Nossa equipe está pronta para oferecer as melhores propostas para você.	Editorial		[]	False	[]	4514	
Vocês fazem venda direta para frotas?	Sim, oferecemos condições especiais para venda direta de veículos para frotas empresariais. Entre em contato para saber mais.	Editorial		[]	False	[]	4515	
Existe atendimento especializado?	Sim, contamos com uma equipe de atendimento especializada para auxiliá-lo em todas as etapas da compra, desde a escolha do veículo até o pós-venda.	Editorial		[]	False	[]	4516	
Qual é o modelo do Maruti 800 AC?	O modelo é Maruti 800 AC, do ano 2007.	qa_car_1.tsv		[]	False	[]	5282	qa1
Qual é o preço do Maruti 800 AC 2007?	O preço de venda é 60000 rupias.	qa_car_1.tsv		[]	False	[]	5283	qa1
Qual é o preço do Maruti Zen LXi BSII 2002?	O preço de venda é 60000 rupias.	qa_car_1.tsv		[]	False	[]	5283	qa1
Qual é o preço do Maruti 800 AC 2000?	O preço de venda é 60000 rupias.	qa_car_1.tsv		[]	False	[]	5283	qa1
Qual é o preço do Tata Nano LX 2013?	O preço de venda é 60000 rupias.	qa_car_1.tsv		[]	False	[]	5283	qa1
Quantos quilômetros rodados tem o Maruti 800 AC?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai i20 2015-2017 Sportz Option 1.4 CRDi?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Mahindra XUV500 W8 2WD?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Ertiga SHVS VDI?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai Creta 1.6 CRDi SX?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai EON Era Plus?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Tata Indica Vista Aqua TDI BSIII?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai Santro LE?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Honda Brio E MT?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Ciaz 1.4 Delta?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Volkswagen Vento Celeste 1.5 TDI Highline AT?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Esteem Vxi - BSIII?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Alto LX?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti 800 Std?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Toyota Innova 2.5 VX (Diesel) 8 Seater?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Swift ZDi BSIV?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Mahindra Bolero SLX 2WD BSIII?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Mahindra Scorpio VLS AT 2.2 mHAWK?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai EON 1.0 Kappa Magna Plus?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai Xcent 1.1 CRDi Base?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Mahindra Scorpio SLE BSIV?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Chevrolet Spark 1.0?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Swift VXI BSIII?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Tata Safari Storme VX?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Swift Glam?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Ford Figo Diesel Titanium?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Mahindra Bolero SLX?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Honda City 1.5 V AT?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Alto 800 VXI?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Skoda Rapid 1.6 MPI AT Elegance Plus?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Zen LXI?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Ford Figo Petrol Titanium?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai Verna 1.6 SX CRDi (O)?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai Accent GLE CNG?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Mahindra Verito 1.5 D2 BSIV?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Wagon R LXI BS IV?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Toyota Etios Liva GD?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Fiat Grande Punto EVO 1.3 Dynamic?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai Santro LE zipPlus?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Chevrolet Beat Diesel LS?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Hyundai Xcent 1.2 Kappa S?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Quantos quilômetros rodados tem o Maruti Swift LXI?	O veículo tem 70000 quilômetros rodados.	qa_car_1.tsv		[]	False	[]	5284	qa1
Qual é o tipo de combustível do Maruti 800 AC?	O tipo de combustível é Gasolina.	qa_car_1.tsv		[]	False	[]	5285	qa1
Qual é o tipo de combustível do Maruti Wagon R LXI Minor?	O tipo de combustível é Gasolina.	qa_car_1.tsv		[]	False	[]	5285	qa1
Qual é o tipo de combustível do Datsun RediGO T Option?	O tipo de combustível é Gasolina.	qa_car_1.tsv		[]	False	[]	5285	qa1
Qual é o tipo de combustível do Maruti Alto LX BSIII?	O tipo de combustível é Gasolina.	qa_car_1.tsv		[]	False	[]	5285	qa1
